Unnamed: 0,ID,Price,Levy,Manufacturer,Model,Prod_year,Category,Leather_interior,Fuel_type,Engine_volume,Turbo,Mileage,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags
14777,45793102,6752,965,CHEVROLET,CRUZE,2009,Sedan,Yes,Diesel,2.0,,74830,4,Automatic,Front,4-5,Left wheel,Black,4
14778,45793026,7175,658,HONDA,INSIGHT EX,2009,Sedan,No,Petrol,1.3,,192000,4,Tiptronic,Front,4-5,Left wheel,Grey,12
14779,45803489,11604,639,HYUNDAI,SONATA,2014,Sedan,Yes,LPG,2.0,,330659,4,Automatic,Front,4-5,Left wheel,Silver,4
14780,45811890,6272,0,HONDA,CIVIC,2003,Sedan,No,CNG,3.0,,19900,6,Tiptronic,Front,4-5,Right-hand drive,Black,6
14781,45815360,470,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,,138070,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
14782,42366769,11917,658,HONDA,INSIGHT,2009,Hatchback,No,Hybrid,1.3,,142526,4,Automatic,Front,4-5,Left wheel,White,8
14783,44739429,68994,0,VOLKSWAGEN,CRAFTER 2.5 TDI,2009,Microbus,Yes,Diesel,2.5,Turbo,135000,4,Manual,Rear,4-5,Left wheel,White,4
14784,45756938,47042,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,,106918,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
14785,45815373,31361,0,INFINITI,EX37,2012,Hatchback,Yes,Petrol,3.3,,52000,6,Automatic,Front-Rear,4-5,Left wheel,Black,2
14786,45801760,17158,687,HYUNDAI,ELANTRA,2010,Sedan,Yes,Petrol,1.6,,122740,4,Automatic,Front,4-5,Left wheel,White,4
14787,45771564,14740,0,BMW,X5,2004,Jeep,Yes,Petrol,3.0,,179100,6,Tiptronic,Front-Rear,4-5,Left wheel,Black,8
14788,45733102,17405,765,HYUNDAI,SONATA,2015,Sedan,Yes,LPG,2.0,,51236,4,Automatic,Front,4-5,Left wheel,White,4
14789,45776621,19757,781,TOYOTA,CAMRY,2012,Sedan,Yes,Petrol,2.5,,208000,4,Tiptronic,Front,4-5,Left wheel,White,12
14790,45806542,2666,308,TOYOTA,PRIUS,2015,Hatchback,Yes,Hybrid,1.5,,127789,4,Automatic,Front,4-5,Left wheel,Grey,12
14791,45684601,12231,761,TOYOTA,PRIUS,2010,Sedan,No,Hybrid,1.8,,120000,4,Automatic,Front,4-5,Left wheel,Red,10
14792,45771847,627,1993,HONDA,CR-V,2004,Jeep,Yes,Petrol,2.4,,386144,4,Automatic,Front,4-5,Left wheel,Green,12
14793,45762406,4391,2148,MERCEDES-BENZ,S 550,2010,Sedan,Yes,Petrol,5.5,,149434,8,Automatic,Front-Rear,4-5,Left wheel,Black,12
14794,45655570,1803,761,TOYOTA,PRIUS,2010,Hatchback,Yes,Hybrid,1.8,,258909,4,Automatic,Front,4-5,Left wheel,White,12
14795,45797959,16894,583,HYUNDAI,ELANTRA,2011,Sedan,Yes,Petrol,1.6,,175237,4,Automatic,Front,4-5,Left wheel,Silver,4
14796,45780014,23521,0,MERCEDES-BENZ,250,2011,Sedan,Yes,Petrol,1.8,,131000,4,Tiptronic,Rear,4-5,Left wheel,Black,8
14797,45774007,392,505,HONDA,ACCORD,2018,Sedan,Yes,Hybrid,2.0,,42078,4,Automatic,Front,4-5,Left wheel,White,12
14798,45809479,7840,0,MERCEDES-BENZ,ML 320,1998,Jeep,Yes,CNG,3.2,,360000,6,Automatic,Front-Rear,4-5,Left wheel,Red,6
14799,45802179,31650,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,,164805,4,Automatic,Front,4-5,Left wheel,White,4
14800,45700476,36065,0,MERCEDES-BENZ,E 350,2010,Coupe,Yes,Petrol,3.5,,187000,6,Tiptronic,Rear,2-3,Left wheel,Grey,8
14801,45793599,26030,0,LEXUS,CT 200H 1.8,2013,Sedan,Yes,Hybrid,1.8,,75000,4,Tiptronic,Front,4-5,Left wheel,White,12
14802,45767662,7527,779,SUBARU,FORESTER,2013,Jeep,Yes,Petrol,2.5,,263459,4,Automatic,Front-Rear,4-5,Left wheel,Blue,0
14803,45763482,6586,1327,MAZDA,616,2018,Jeep,Yes,Petrol,2.5,,21328,4,Automatic,Front,4-5,Left wheel,Grey,12
14804,45797582,20266,531,HYUNDAI,ELANTRA,2012,Sedan,Yes,Petrol,1.6,,107523,4,Automatic,Front,4-5,Left wheel,White,4
14805,45810233,32104,765,CHEVROLET,MALIBU,2015,Sedan,Yes,Diesel,2.0,,87074,4,Automatic,Front,4-5,Left wheel,Black,4
14806,45814275,200,761,TOYOTA,PRIUS,2010,Hatchback,No,Hybrid,1.8,,555,4,Tiptronic,Front,4-5,Left wheel,White,0
14807,45787438,12231,0,NISSAN,X-TRAIL,2004,Universal,Yes,Petrol,2.0,,170000,3,Automatic,Front-Rear,4-5,Left wheel,Golden,2
14808,44588603,5331,0,FORD,GALAXY,1999,Minivan,No,Diesel,1.8,,0,1,Manual,Rear,4-5,Left wheel,White,0
14809,45732158,26343,640,HYUNDAI,SANTA FE,2013,Jeep,Yes,Diesel,2.0,,36458,4,Automatic,Front,4-5,Left wheel,White,4
14810,45414167,35124,0,MERCEDES-BENZ,SPRINTER,2013,Goods wagon,Yes,Diesel,2.2,Turbo,169000,4,Manual,Rear,4-5,Left wheel,White,4
14811,45634826,392,781,VOLKSWAGEN,JETTA,2012,Sedan,Yes,Diesel,2.5,,162987,5,Automatic,Front,4-5,Left wheel,Grey,12
14812,45801919,8881,687,HYUNDAI,ELANTRA,2010,Sedan,Yes,Petrol,1.6,,62741,4,Automatic,Front,4-5,Left wheel,Silver,4
14813,45795781,17249,0,TOYOTA,PRIUS,2010,Sedan,Yes,Hybrid,1.8,,140000,4,Automatic,Front,4-5,Left wheel,Silver,0
14814,45802585,39559,765,HYUNDAI,SANTA FE,2015,Jeep,Yes,Diesel,2.0,,142655,4,Automatic,Front,4-5,Left wheel,Grey,4
14815,45642419,392,781,TOYOTA,CAMRY,2012,Sedan,Yes,Hybrid,2.5,,314373,4,Automatic,Front,4-5,Left wheel,Grey,12
14816,45647793,7213,919,BMW,X5,2012,Jeep,Yes,Diesel,3.0,,274098,6,Automatic,Front-Rear,4-5,Left wheel,White,0
14817,45809636,11133,1018,BMW,X5,2011,Jeep,Yes,Petrol,3.0,,170043,6,Automatic,Front-Rear,4-5,Left wheel,Grey,12
14818,45264781,16308,707,HYUNDAI,SONATA,2011,Sedan,Yes,Petrol,2.0,Turbo,144000,4,Tiptronic,Front,4-5,Left wheel,Blue,12
14819,45803078,44545,1017,HYUNDAI,SANTA FE,2017,Jeep,Yes,Diesel,2.0,,101633,4,Automatic,Front,4-5,Left wheel,Silver,4
14820,45788513,12231,790,HYUNDAI,I30,2009,Universal,No,Diesel,1.6,Turbo,174582,4,Manual,Front,4-5,Left wheel,Black,8
14821,45732801,17035,707,HYUNDAI,SONATA,2011,Sedan,Yes,Petrol,2.0,,185367,4,Automatic,Front,4-5,Left wheel,Black,4
14822,45765887,14269,1493,HONDA,ODYSSEY,2016,Jeep,Yes,Petrol,3.5,,42802,6,Automatic,Front,4-5,Left wheel,Grey,12
14823,45720387,12950,792,OPEL,ASTRA,2008,Hatchback,No,Petrol,1.4,,157000,4,Manual,Front,4-5,Left wheel,Silver,6
14824,45813376,706,609,TOYOTA,RAV 4,2018,Jeep,Yes,Hybrid,2.5,,25955,4,Automatic,Front-Rear,4-5,Left wheel,White,12
14825,45797845,18826,528,HYUNDAI,ELANTRA,2014,Sedan,Yes,LPG,1.6,,195965,4,Automatic,Front,4-5,Left wheel,White,4
14826,45803718,23414,642,HYUNDAI,TUCSON,2012,Jeep,Yes,Diesel,2.0,,90000,4,Automatic,Front,4-5,Left wheel,White,4
14827,45766742,3500,0,MERCEDES-BENZ,C 180,1995,Sedan,No,Petrol,2.2,,0,4,Manual,Rear,4-5,Left wheel,Red,0
14828,45801447,15659,629,HYUNDAI,ACCENT,2015,Sedan,Yes,Diesel,1.6,,114101,4,Automatic,Front,4-5,Left wheel,Silver,4
14829,45808950,6743,966,DAEWOO,LACETTI,2009,Sedan,Yes,Diesel,2.0,,62227,4,Automatic,Front,4-5,Left wheel,White,4
14830,45793077,14113,636,CHEVROLET,MALIBU,2014,Sedan,Yes,Diesel,2.0,,43158,4,Automatic,Front,4-5,Left wheel,Black,4
14831,45732807,15257,707,HYUNDAI,SONATA,2011,Sedan,Yes,Petrol,2.0,,204632,4,Automatic,Front,4-5,Left wheel,White,4
14832,45812945,8781,0,BMW,X5,2002,Jeep,Yes,Petrol,3.0,,249117,6,Tiptronic,Front-Rear,4-5,Left wheel,Black,8
14833,45728523,49459,765,SSANGYONG,REXTON,2015,Jeep,Yes,Diesel,2.0,,94638,4,Automatic,Front,4-5,Left wheel,Grey,4
14834,45808909,72268,1011,FORD,EXPLORER,2016,Jeep,Yes,Petrol,2.3,,101000,4,Automatic,Front,4-5,Left wheel,Grey,4
14835,45813779,1960,462,TOYOTA,PRIUS,2019,Hatchback,Yes,Hybrid,1.8,,7632,4,Automatic,Front,4-5,Left wheel,Black,12
14836,45814813,392,1055,MERCEDES-BENZ,C 300,2013,Sedan,Yes,Petrol,3.5,,186093,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
14837,45625914,392,919,BMW,X5,2012,Jeep,Yes,Diesel,3.0,,296395,6,Automatic,Front-Rear,4-5,Left wheel,Grey,0
14838,45766289,3763,832,TOYOTA,TACOMA,2014,Jeep,Yes,Petrol,2.7,,64994,4,Automatic,Rear,4-5,Left wheel,Grey,12
14839,45792307,297930,0,LAND ROVER,RANGE ROVER VOGUE,2019,Jeep,Yes,Diesel,3.0,Turbo,4500,8,Tiptronic,Front-Rear,4-5,Left wheel,Black,12
14840,45781696,24148,777,TOYOTA,CAMRY,2014,Sedan,Yes,Petrol,2.5,,61000,4,Tiptronic,Front,4-5,Left wheel,Black,8
14841,45666856,23521,738,VOLKSWAGEN,JETTA,2017,Sedan,Yes,Petrol,1.4,Turbo,11700,4,Tiptronic,Front,4-5,Left wheel,White,6
14842,45753290,11917,1132,TOYOTA,PRIUS,2006,Sedan,No,Petrol,1.5,,160000,4,Automatic,Front,4-5,Left wheel,Red,12
14843,45803621,12858,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,,61861,4,Automatic,Front,4-5,Left wheel,Silver,4
14844,45802086,24628,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,,47676,4,Automatic,Front,4-5,Left wheel,Silver,4
14845,45771831,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,,170429,6,Automatic,Rear,2-3,Left wheel,Silver,12
14846,45653157,2901,503,HONDA,CIVIC,2012,Sedan,Yes,Hybrid,1.5,,146403,4,Automatic,Front,4-5,Left wheel,White,0
14847,45764647,18503,781,TOYOTA,CAMRY,2012,Sedan,Yes,Petrol,2.5,,150000,4,Tiptronic,Front,4-5,Left wheel,Black,12
14848,45803905,21395,836,HYUNDAI,TUCSON,2010,Jeep,Yes,Diesel,2.0,,144918,4,Automatic,Front,4-5,Left wheel,White,4
14849,44630601,12544,0,NISSAN,X-TRAIL,2005,Jeep,Yes,Petrol,2.0,,180000,4,Automatic,Front-Rear,4-5,Left wheel,Black,2
14850,44875506,3700,0,NISSAN,SERENA,2001,Minivan,Yes,CNG,2.0,,241000,4,Automatic,Front,4-5,Right-hand drive,White,2
14851,45741474,17249,0,HYUNDAI,ELANTRA,2013,Sedan,No,Petrol,1.8,,60000,4,Automatic,Front,4-5,Left wheel,Carnelian red,6
14852,45810487,29216,639,CHEVROLET,ORLANDO,2014,Jeep,Yes,Diesel,2.0,,78083,4,Automatic,Front,4-5,Left wheel,White,4
14853,45771118,3763,629,NISSAN,JUKE,2015,Jeep,Yes,Petrol,1.6,,88475,4,Automatic,Front-Rear,4-5,Left wheel,White,0
14854,45796837,16590,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,,42415,4,Automatic,Front,4-5,Left wheel,White,4
14855,45720420,21000,810,VOLKSWAGEN,JETTA,2016,Sedan,Yes,Petrol,1.8,Turbo,45707,4,Manual,Front,4-5,Left wheel,Grey,6
14856,45766096,1725,584,HYUNDAI,ELANTRA,2014,Sedan,Yes,Petrol,1.8,,107155,4,Automatic,Front,4-5,Left wheel,Black,12
14857,45770138,627,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,,318285,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
14858,45670858,25089,586,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8,Turbo,109000,4,Automatic,Rear,4-5,Left wheel,Red,12
14859,45761033,157,531,NISSAN,JUKE,2012,Jeep,Yes,Petrol,1.6,,190454,4,Automatic,Front-Rear,4-5,Left wheel,Black,0
14860,45809801,30891,697,HONDA,CIVIC,2015,Sedan,Yes,Petrol,1.8,,100658,4,Automatic,Front,4-5,Left wheel,Silver,4
14861,45455263,16935,645,LEXUS,CT 200H,2011,Sedan,Yes,Hybrid,1.8,,158000,4,Tiptronic,Front,4-5,Left wheel,Grey,8
14862,45790021,7840,0,MITSUBISHI,PAJERO IO,2000,Jeep,No,Petrol,2.0,,95000,4,Manual,Front-Rear,4-5,Left wheel,Blue,4
14863,45796298,18817,640,FORD,FUSION,2013,Sedan,Yes,Petrol,2.0,,87579,4,Automatic,Front,4-5,Left wheel,Black,0
14864,45795465,21953,0,MERCEDES-BENZ,270,2004,Jeep,Yes,Diesel,2.7,Turbo,249000,5,Automatic,Front-Rear,4-5,Left wheel,Blue,0
14865,45792288,21326,638,KIA,OPTIMA,2014,Sedan,Yes,Petrol,2.0,,33670,4,Automatic,Front,4-5,Left wheel,White,4
14866,45766797,862,831,TOYOTA,CAMRY,2011,Sedan,Yes,Hybrid,2.4,,635402,4,Automatic,Front,4-5,Left wheel,White,12
14867,45154672,8500,1032,NISSAN,NOTE,2012,Hatchback,No,Petrol,1.2,Turbo,92000,3,Variator,Front,4-5,Right-hand drive,Brown,2
14868,45795971,8467,0,MITSUBISHI,PAJERO IO,1999,Jeep,No,Petrol,1.8,,196500,4,Automatic,Front-Rear,4-5,Left wheel,White,2
14869,45771036,2430,1598,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.0,,175614,6,Automatic,Rear,4-5,Left wheel,Black,12
14870,45729883,37984,730,SSANGYONG,ACTYON,2016,Jeep,Yes,Diesel,1.6,,91060,4,Automatic,Front,4-5,Left wheel,White,4
14871,45763736,81539,1935,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,,155976,8,Automatic,Front-Rear,4-5,Left wheel,White,0
14872,45789228,7213,0,GMC,ENVOY,2004,Jeep,Yes,Petrol,4.2,,260000,6,Automatic,Front-Rear,5,Left wheel,Green,10
14873,45096152,46728,2151,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,,226000,8,Automatic,Front-Rear,4-5,Left wheel,Silver,10
14874,45801433,9700,0,MERCEDES-BENZ,SLK 230,1999,Cabriolet,Yes,Petrol,2.0,,200000,4,Manual,Rear,2-3,Left wheel,Black,4
14875,45815281,3763,1855,TOYOTA,SEQUOIA,2011,Jeep,Yes,Petrol,5.7,,223578,8,Automatic,Front-Rear,4-5,Left wheel,Silver,12
14876,45766623,54568,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,,255406,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
14877,45701023,62722,777,MERCEDES-BENZ,ML 350,2014,Jeep,No,Diesel,2.5,Turbo,65000,4,Tiptronic,Front-Rear,4-5,Left wheel,Black,6
14878,45813292,251,761,TOYOTA,PRIUS,2010,Hatchback,Yes,Hybrid,1.8,,351954,4,Automatic,Front,4-5,Left wheel,Silver,12
14879,45648676,94,1172,LEXUS,RX 350,2011,Jeep,Yes,Petrol,3.5,,0,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
14880,45648513,549,1058,TOYOTA,HIGHLANDER,2012,Jeep,Yes,Hybrid,3.5,,0,6,Automatic,Front-Rear,4-5,Left wheel,Grey,12
14881,45815382,706,1399,LEXUS,RX 350,2010,Jeep,Yes,Petrol,3.5,,172659,6,Automatic,Front-Rear,4-5,Left wheel,White,12
14882,45801254,6272,0,SKODA,OCTAVIA,2006,Sedan,No,Petrol,2.0,,462673,4,Manual,Front,4-5,Left wheel,White,2
14883,45764286,1568,2018,TOYOTA,TUNDRA,2015,Jeep,Yes,Petrol,5.7,,128000,8,Automatic,Front-Rear,4-5,Left wheel,White,12
14884,45772231,7527,1272,OPEL,COMBO 1700,2006,Goods wagon,No,Diesel,1.7,Turbo,250000,4,Manual,Front,4-5,Left wheel,Silver,2
14885,45816647,15053,0,DODGE,CALIBER,2010,Hatchback,No,Petrol,2.0,,83000,4,Automatic,Front,5,Left wheel,Golden,6
14886,45814950,784,639,SUBARU,XV,2014,Jeep,Yes,Petrol,2.0,,70139,4,Automatic,Front-Rear,4-5,Left wheel,Orange,12
14887,45800808,12544,584,HYUNDAI,ELANTRA,2014,Sedan,No,Diesel,1.8,,105000,4,Tiptronic,Front,4-5,Left wheel,Silver,6
14888,45803481,10663,765,HYUNDAI,SONATA,2015,Sedan,Yes,LPG,2.0,,306922,4,Automatic,Front,4-5,Left wheel,Silver,4
14889,45803086,54186,891,HYUNDAI,SANTA FE,2016,Jeep,Yes,Diesel,2.0,,89089,4,Automatic,Front,4-5,Left wheel,Black,4
14890,45815548,4391,0,VOLKSWAGEN,VENTO,1995,Sedan,No,CNG,1.8,,260000,4,Manual,Front,4-5,Left wheel,Silver,4
14891,45528010,13799,1246,MERCURY,MARINER,2008,Jeep,Yes,Hybrid,2.3,,260800,4,Variator,Front,4-5,Left wheel,White,10
14892,45793728,17876,4057,MERCEDES-BENZ,CL 500,2004,Coupe,Yes,CNG,5.0,,12400,8,Tiptronic,Rear,2-3,Left wheel,Silver,6
14893,45642656,314,779,TOYOTA,CAMRY,2013,Sedan,Yes,Hybrid,2.5,,225510,4,Automatic,Front,4-5,Left wheel,White,12
14894,45745175,7840,0,MITSUBISHI,PAJERO IO,2000,Jeep,No,CNG,2.0,,160000,4,Automatic,Rear,4-5,Left wheel,Silver,2
14895,45769537,3763,832,TOYOTA,TACOMA,2014,Jeep,Yes,Petrol,2.7,,64994,4,Automatic,Rear,4-5,Left wheel,Grey,12
14896,45816287,12388,919,BMW,X5,2012,Jeep,Yes,Diesel,3.0,,420794,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
14897,38047689,40,0,TOYOTA,PRIUS,2008,Sedan,Yes,Hybrid,1.5,,130000,6,Automatic,Front,4-5,Left wheel,Black,6
14898,45621310,34497,353,LEXUS,CT 200H,2015,Hatchback,Yes,Hybrid,1.8,,54400,4,Automatic,Front,4-5,Left wheel,Black,16
14899,45209457,10663,730,NISSAN,VERSA,2016,Sedan,No,Petrol,1.6,,90535,4,Automatic,Front,4-5,Left wheel,Blue,6
14900,44149949,23991,831,FORD,FUSION SE,2018,Sedan,No,Petrol,1.5,Turbo,10457,4,Automatic,Front,4-5,Left wheel,Carnelian red,8
14901,45774223,17562,0,FORD,FUSION,2010,Sedan,Yes,Hybrid,2.5,,75000,4,Automatic,Front,4-5,Left wheel,Black,0
14902,45210923,6899,0,RENAULT,KANGOO,2004,Goods wagon,No,Petrol,1.2,,234758,4,Manual,Front,4-5,Left wheel,Blue,2
14903,41218355,50,0,HONDA,INSIGHT,2011,Sedan,No,Hybrid,1.3,,95000,4,Automatic,Front,4-5,Left wheel,Carnelian red,0
14904,45801777,16894,583,HYUNDAI,ELANTRA,2011,Sedan,Yes,Petrol,1.6,,175237,4,Automatic,Front,4-5,Left wheel,Silver,4
14905,45767208,2100,0,VOLKSWAGEN,VENTO,1995,Sedan,No,Petrol,1.8,,100000,4,Manual,Front,4-5,Left wheel,Green,0
14906,45648159,392,831,HYUNDAI,SONATA,2011,Sedan,Yes,Hybrid,2.4,,0,4,Automatic,Front,4-5,Left wheel,Silver,0
14907,45792243,20382,0,TOYOTA,PRIUS,2010,Sedan,Yes,Hybrid,1.8,,200000,4,Automatic,Front,4-5,Left wheel,Silver,8
14908,45262237,16621,891,HYUNDAI,ELANTRA SE,2016,Sedan,No,Petrol,2.0,,65271,4,Automatic,Front,4-5,Left wheel,Silver,8
14909,45776537,13172,742,OPEL,ASTRA,2008,Hatchback,No,Diesel,1.3,,189000,4,Manual,Front,4-5,Left wheel,Silver,0
14910,45749192,10349,1267,TOYOTA,AQUA,2013,Hatchback,No,Hybrid,1.5,,142000,4,Automatic,Front,4-5,Right-hand drive,Red,10
14911,45798727,18503,642,VOLKSWAGEN,PASSAT TDI SEL,2012,Sedan,Yes,Diesel,2.0,Turbo,116000,4,Tiptronic,Front,4-5,Left wheel,Silver,8
14912,45755912,11917,0,FORD,TRANSIT,1996,Universal,No,Diesel,2.5,,254000,4,Manual,Rear,2-3,Right-hand drive,White,0
14913,45649908,392,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,,27038,6,Automatic,Front-Rear,4-5,Left wheel,White,12
14914,45801667,19121,583,HYUNDAI,ELANTRA,2011,Sedan,Yes,Petrol,1.6,,134957,4,Automatic,Front,4-5,Left wheel,Black,4
14915,45811555,13172,0,MERCEDES-BENZ,B 180,2009,Hatchback,Yes,Diesel,2.0,Turbo,151000,4,Tiptronic,Front,4-5,Left wheel,Beige,8
14916,45769573,549,891,AUDI,A6,2016,Sedan,Yes,Petrol,2.0,,97826,4,Automatic,Front-Rear,4-5,Left wheel,Grey,0
14917,45709224,18817,0,HYUNDAI,ELANTRA,2012,Sedan,Yes,Petrol,1.8,,100000,4,Tiptronic,Front,4-5,Left wheel,Black,16
14918,45803940,34111,765,HYUNDAI,TUCSON,2015,Jeep,Yes,Diesel,2.0,,100492,4,Automatic,Front,4-5,Left wheel,White,4
14919,45772041,11604,1195,FORD,TRANSIT,2008,Microbus,No,Diesel,2.2,Turbo,89775,4,Manual,Front,2-3,Left wheel,Red,2
14920,45801058,15681,761,TOYOTA,PRIUS,2010,Hatchback,Yes,Hybrid,1.8,,190000,4,Automatic,Front,4-5,Left wheel,Grey,8
14921,45730652,43134,831,SSANGYONG,ACTYON,2017,Jeep,Yes,Diesel,1.6,,60660,4,Automatic,Front,4-5,Left wheel,White,4
14922,45763000,14269,1324,TOYOTA,HIGHLANDER,2010,Jeep,Yes,Hybrid,3.3,,300366,6,Automatic,Front-Rear,4-5,Left wheel,Blue,12
14923,45787309,10036,0,MERCEDES-BENZ,VITO,1999,Minivan,No,Petrol,2.3,,185000,4,Manual,Front,4-5,Left wheel,Green,2
14924,45622155,10036,0,TOYOTA,PRIUS,2008,Hatchback,No,Hybrid,1.5,,222061,4,Automatic,Front,4-5,Left wheel,Red,4
14925,45732998,17942,836,HYUNDAI,SONATA,2010,Sedan,Yes,Petrol,2.0,,145000,4,Automatic,Front,4-5,Left wheel,Grey,4
14926,45769327,1646,1750,TOYOTA,HIGHLANDER,2008,Jeep,Yes,Hybrid,3.3,,269162,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
14927,45649693,8154,1750,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,,224629,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
14928,45809523,20372,691,HONDA,FIT,2017,Hatchback,Yes,Petrol,1.3,,100940,4,Automatic,Front,4-5,Left wheel,Silver,4
14929,45773931,4234,586,CHEVROLET,CRUZE,2012,Sedan,Yes,Petrol,1.8,,114776,4,Automatic,Front,4-5,Left wheel,Black,12
14930,45733683,60345,891,HYUNDAI,SONATA,2016,Sedan,Yes,Petrol,2.0,,38804,4,Automatic,Front,4-5,Left wheel,White,4
14931,30551412,370,0,TOYOTA,LAND CRUISER 200,2018,Jeep,Yes,Petrol,4.0,,15000,8,Automatic,Front-Rear,4-5,Left wheel,Black,12
14932,45656003,157,585,TOYOTA,PRIUS,2013,Hatchback,Yes,Hybrid,1.8,,169301,4,Automatic,Front,4-5,Left wheel,White,12
14933,45816121,20385,0,TOYOTA,PRIUS C,2013,Hatchback,Yes,LPG,1.5,,107000,4,Variator,Front,4-5,Left wheel,White,9
14934,45741752,18503,697,HYUNDAI,ELANTRA,2015,Sedan,No,Petrol,1.8,,77000,4,Tiptronic,Front,4-5,Left wheel,White,16
14935,44187346,30577,1307,CHEVROLET,CAMARO,2015,Sedan,No,Petrol,3.6,,93081,2,Automatic,Front,2-3,Left wheel,Black,0
14936,45670454,10976,0,MITSUBISHI,PAJERO IO,2000,Jeep,No,Petrol,2.0,,97500,4,Automatic,Front-Rear,4-5,Left wheel,Black,2
14937,45732963,15681,891,HYUNDAI,SONATA,2016,Sedan,Yes,LPG,2.0,,295509,4,Automatic,Front,4-5,Left wheel,Silver,4
14938,45806234,7840,0,HONDA,FIT,2006,Hatchback,Yes,Petrol,1.3,,157000,4,Automatic,Front,4-5,Right-hand drive,Blue,2
14939,45775020,9408,584,HYUNDAI,ELANTRA,2014,Sedan,No,Petrol,1.8,,102000,4,Automatic,Front,4-5,Left wheel,Blue,12
14940,45803377,7222,836,HYUNDAI,SONATA,2010,Sedan,Yes,LPG,2.0,,112484,4,Automatic,Front,4-5,Left wheel,White,4
14941,45637692,39201,0,HYUNDAI,SANTA FE SPORT,2018,Jeep,Yes,Petrol,2.4,,12000,4,Automatic,Front-Rear,4-5,Left wheel,Green,12
14942,45766295,862,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,,118232,4,Automatic,Front,4-5,Left wheel,Silver,12
14943,45784419,12544,0,TOYOTA,PRIUS,2008,Sedan,No,Hybrid,1.5,,156000,4,Automatic,Front,4-5,Left wheel,Silver,6
14944,45757571,862,394,TOYOTA,CAMRY,2014,Sedan,Yes,Hybrid,2.5,,0,4,Automatic,Front,4-5,Left wheel,Black,12
14945,45773285,10976,2715,CHEVROLET,SILVERADO,2018,Sedan,Yes,Petrol,5.3,,0,8,Automatic,Front,4-5,Left wheel,Blue,12
14946,45765561,33500,0,BMW,550,2012,Sedan,Yes,Petrol,4.4,,50000,8,Tiptronic,Rear,4-5,Left wheel,Brown,10
14947,45741877,3607,0,OPEL,ASTRA,1996,Hatchback,No,Petrol,1.6,,220000,4,Manual,Front,4-5,Left wheel,White,2
14948,45656281,314,586,TOYOTA,PRIUS,2012,Hatchback,Yes,Hybrid,1.8,,418667,4,Automatic,Front,4-5,Left wheel,White,12
14949,45065648,11290,746,TOYOTA,PRIUS,2009,Hatchback,No,Hybrid,1.5,,124839,4,Automatic,Front,4-5,Left wheel,Blue,6
14950,45809367,38822,345,TOYOTA,AQUA,2016,Universal,Yes,Hybrid,1.5,,34465,4,Automatic,Front,4-5,Left wheel,Black,4
14951,45810839,1019,645,TOYOTA,PRIUS,2011,Hatchback,Yes,Hybrid,1.8,,246480,4,Automatic,Front,4-5,Left wheel,Grey,12
14952,45487473,103491,0,PORSCHE,CAYENNE,2013,Jeep,Yes,Diesel,3.0,Turbo,89161,6,Tiptronic,Front-Rear,4-5,Left wheel,Black,12
14953,45805762,10976,0,TOYOTA,PRIUS,2005,Sedan,No,Hybrid,1.5,,999999,6,Automatic,Front,4-5,Left wheel,White,5
14954,45730274,35043,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2.0,,110190,4,Automatic,Front,4-5,Left wheel,White,4
14955,45814955,706,765,SUBARU,XV,2015,Jeep,Yes,Petrol,2.0,,70829,4,Automatic,Front-Rear,4-5,Left wheel,Black,12
14956,45730628,3293,781,TOYOTA,CAMRY,2012,Sedan,Yes,Hybrid,2.5,,214098,4,Automatic,Front,4-5,Left wheel,Silver,0
