Unnamed: 0,ID,Price,Levy,Manufacturer,Model,Prod_year,Category,Leather_interior,Fuel_type,Engine_volume,Turbo,Mileage,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags
17755,45733241,15681,891,HYUNDAI,SONATA,2016,Sedan,Yes,LPG,2.0,,236272,4,Automatic,Front,4-5,Left wheel,Silver,4
17756,44868288,50,0,TOYOTA,AQUA,2013,Hatchback,No,Hybrid,1.5,,120000,4,Automatic,Front,4-5,Right-hand drive,Silver,4
17757,45756835,31361,0,FORD,TRANSIT,2008,Microbus,No,Diesel,2.4,Turbo,137500,4,Manual,Rear,4-5,Left wheel,White,0
17758,45809936,4968,419,NISSAN,MARCH,2013,Hatchback,Yes,Petrol,1.2,,96240,4,Automatic,Front,4-5,Left wheel,Black,4
17759,45667866,12000,0,MITSUBISHI,PAJERO IO,2003,Jeep,No,Petrol,1.8,,168198,4,Automatic,Front-Rear,4-5,Left wheel,White,4
17760,42873373,87811,0,BMW,750,2013,Sedan,Yes,Petrol,4.4,Turbo,92000,8,Tiptronic,Rear,4-5,Left wheel,White,12
17761,45775502,15681,0,BMW,X5,2002,Jeep,Yes,Diesel,3.0,Turbo,292000,8,Tiptronic,Front-Rear,4-5,Left wheel,Silver,10
17762,45811800,8154,0,TOYOTA,NOAH,2003,Minivan,No,Petrol,2.0,,233000,4,Automatic,Front,4-5,Right-hand drive,Silver,2
17763,45785531,43905,1249,TOYOTA,RAV 4,2017,Jeep,No,Petrol,2.5,,63000,4,Automatic,Front-Rear,4-5,Left wheel,Silver,12
17764,45795072,13300,0,FORD,TAURUS,2014,Sedan,Yes,Petrol,3.7,,290000,6,Automatic,Front-Rear,4-5,Left wheel,Silver,6
17765,45803938,11563,836,HYUNDAI,TUCSON,2010,Jeep,Yes,Diesel,2.0,,114000,4,Automatic,Front,4-5,Left wheel,Silver,4
17766,45766496,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,,170429,6,Automatic,Rear,2-3,Left wheel,Silver,12
17767,45813625,10349,5681,MITSUBISHI,PAJERO,1996,Jeep,No,Petrol,2.4,,169800,4,Automatic,Front-Rear,2-3,Right-hand drive,Red,2
17768,45754628,17249,259,VOLKSWAGEN,JETTA HYBRID,2014,Sedan,Yes,Hybrid,1.4,Turbo,92473,4,Automatic,Front,4-5,Left wheel,Black,12
17769,45812799,1646,1249,TOYOTA,CAMRY,2017,Sedan,Yes,Petrol,2.5,,154562,4,Automatic,Front,4-5,Left wheel,Black,12
17770,45815429,314,586,LEXUS,CT 200H,2012,Hatchback,Yes,Hybrid,1.8,,191731,4,Automatic,Front,4-5,Left wheel,Silver,12
17771,45662197,1803,574,HONDA,INSIGHT,2010,Hatchback,Yes,Hybrid,1.3,,187312,4,Automatic,Front,4-5,Left wheel,Blue,0
17772,45776755,8148,1236,HONDA,FIT NAVI PREMIUM,2011,Hatchback,No,Hybrid,1.3,,99000,4,Tiptronic,Front,4-5,Right-hand drive,Silver,4
17773,45772752,314,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,,132630,6,Automatic,Rear,4-5,Left wheel,Silver,12
17774,45804873,25512,836,HYUNDAI,TUCSON,2010,Jeep,Yes,Diesel,2.0,,118514,4,Automatic,Front,4-5,Left wheel,Grey,4
17775,45758382,16621,862,VOLKSWAGEN,PASSAT,2011,Sedan,Yes,Petrol,2.5,,107000,5,Tiptronic,Front,4-5,Left wheel,White,8
17776,45794587,40456,397,TOYOTA,PRIUS,2016,Sedan,Yes,Hybrid,1.8,,30000,4,Variator,Front,4-5,Left wheel,Grey,10
17777,45732659,10036,5603,HYUNDAI,SONATA,2014,Sedan,Yes,LPG,20.0,,333686,4,Automatic,Front,4-5,Left wheel,Silver,4
17778,42942747,32929,0,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,,132800,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17779,45813168,300,0,MERCEDES-BENZ,SPRINTER,2020,Microbus,No,Petrol,0.1,,0,1,Manual,Rear,4-5,Left wheel,Beige,0
17780,45748574,12231,640,FORD,FOCUS,2013,Hatchback,No,Petrol,2.0,,154000,4,Automatic,Front,4-5,Left wheel,Black,6
17781,45730809,18503,730,HYUNDAI,ELANTRA,2016,Sedan,Yes,LPG,1.6,,30312,4,Automatic,Front,4-5,Left wheel,Grey,4
17782,45030438,14583,831,HYUNDAI,ACCENT SE,2017,Hatchback,No,Petrol,1.6,,43488,4,Automatic,Front,4-5,Left wheel,Black,6
17783,45540059,10036,0,HONDA,CR-V,2002,Jeep,No,CNG,2.4,,194500,4,Automatic,Front-Rear,4-5,Left wheel,Blue,6
17784,45775834,12231,612,CHEVROLET,CRUZE,2010,Sedan,Yes,Petrol,1.4,,119000,6,Tiptronic,Front,4-5,Left wheel,White,16
17785,45791032,23521,586,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8,,47000,4,Automatic,Rear,4-5,Left wheel,White,0
17786,45654586,22580,353,TOYOTA,PRIUS,2015,Sedan,No,Hybrid,1.8,,92430,4,Automatic,Front,4-5,Left wheel,White,10
17787,45804090,44878,1017,HYUNDAI,TUCSON,2017,Jeep,Yes,Diesel,2.0,,63478,4,Automatic,Front,4-5,Left wheel,Silver,4
17788,45788559,8154,0,TOYOTA,VITZ,2005,Hatchback,No,Petrol,1.0,,200000,4,Variator,Front,4-5,Right-hand drive,Silver,4
17789,45702017,17249,562,CHEVROLET,CRUZE,2015,Sedan,Yes,Petrol,1.4,Turbo,72126,4,Tiptronic,Front,4-5,Left wheel,Brown,8
17790,45534612,62023,971,MERCEDES-BENZ,E 220,2016,Sedan,Yes,Diesel,2.2,Turbo,121400,4,Tiptronic,Rear,4-5,Left wheel,Black,12
17791,45799506,1254,0,TOYOTA,PRIUS,2012,Hatchback,No,Hybrid,1.8,,100000,4,Automatic,Front,4-5,Left wheel,White,0
17792,45815379,3763,891,LEXUS,IS 200,2016,Sedan,Yes,Petrol,2.0,,58328,4,Automatic,Rear,4-5,Left wheel,White,12
17793,45739852,18817,0,TOYOTA,PRIUS,2011,Sedan,No,Petrol,1.8,,167394,4,Automatic,Front,4-5,Left wheel,Grey,8
17794,45801608,20005,531,HYUNDAI,ELANTRA,2012,Sedan,Yes,Petrol,1.6,,107179,4,Automatic,Front,4-5,Left wheel,White,4
17795,45815193,7840,0,DAIHATSU,TERIOS,2002,Jeep,No,Petrol,1.3,,10000,4,Manual,Front-Rear,4-5,Left wheel,Green,0
17796,44808778,31204,1079,MITSUBISHI,OUTLANDER SPORT,2018,Jeep,Yes,Petrol,2.0,Turbo,36534,5,Automatic,Front,4-5,Left wheel,Red,12
17797,45803041,38063,891,HYUNDAI,SANTA FE,2016,Jeep,Yes,Diesel,2.0,,147786,4,Automatic,Front,4-5,Left wheel,White,4
17798,45776393,8154,0,MERCEDES-BENZ,E 270,2000,Sedan,Yes,Diesel,2.7,Turbo,290000,5,Automatic,Rear,4-5,Left wheel,Blue,12
17799,45730585,20266,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,,256175,4,Automatic,Front,4-5,Left wheel,Black,4
17800,45804253,7527,0,OPEL,MERIVA,2003,Hatchback,No,Diesel,1.7,Turbo,319000,4,Manual,Front,4-5,Left wheel,Black,0
17801,45799738,23207,0,FORD,C-MAX,2014,Hatchback,Yes,Plug-in Hybrid,2.0,,65000,4,Automatic,Front,4-5,Left wheel,Red,8
17802,45810039,50651,1091,CHEVROLET,IMPALA,2016,Sedan,Yes,Petrol,2.5,,66522,4,Automatic,Front,4-5,Left wheel,Silver,4
17803,45815328,10036,777,TOYOTA,CAMRY,2014,Sedan,Yes,Petrol,2.5,,267398,4,Automatic,Front,4-5,Left wheel,White,10
17804,45539071,10349,988,TOYOTA,PRIUS,2007,Hatchback,No,Hybrid,1.5,,0,4,Automatic,Front,4-5,Left wheel,Green,8
17805,45775878,36065,915,MASERATI,GHIBLI,2014,Sedan,Yes,Petrol,3.0,,40000,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17806,45801492,15323,531,HYUNDAI,ELANTRA,2012,Sedan,Yes,Petrol,1.6,,172253,4,Automatic,Front,4-5,Left wheel,Black,4
17807,45803349,8467,639,HYUNDAI,SONATA,2014,Sedan,Yes,LPG,2.0,,698359,4,Automatic,Front,4-5,Left wheel,Orange,4
17808,44383268,24000,2265,TOYOTA,CHR,2019,Jeep,Yes,Hybrid,1.5,,6000,4,Automatic,Front,4-5,Right-hand drive,White,8
17809,45802030,16452,836,HYUNDAI,GENESIS,2010,Coupe,Yes,Petrol,2.0,,106526,4,Automatic,Front,4-5,Left wheel,Red,4
17810,45786524,9408,0,OPEL,ASTRA,1998,Sedan,Yes,Petrol,1.6,,175000,4,Manual,Front,4-5,Left wheel,Blue,4
17811,45815729,10663,0,TOYOTA,PRIUS,2008,Hatchback,Yes,Hybrid,1.5,,207000,4,Automatic,Front,4-5,Left wheel,Silver,8
17812,45756983,10036,843,RENAULT,SCENIC,2008,Minivan,No,Diesel,1.5,Turbo,173000,4,Manual,Front,4-5,Left wheel,Blue,12
17813,45730256,25004,528,HYUNDAI,ELANTRA,2014,Sedan,Yes,Petrol,1.6,,52569,4,Automatic,Front,4-5,Left wheel,White,4
17814,45776414,9095,0,NISSAN,X-TERRA,2003,Jeep,No,Petrol,3.3,,200000,6,Manual,Front-Rear,4-5,Left wheel,Silver,10
17815,45808770,2038,697,HONDA,CIVIC,2015,Sedan,Yes,Petrol,1.8,,80542,4,Automatic,Front,4-5,Left wheel,Grey,12
17816,45806547,6429,463,TOYOTA,PRIUS,2018,Hatchback,Yes,Hybrid,1.8,,0,4,Automatic,Front,4-5,Left wheel,Black,12
17817,41078749,6272,503,HONDA,CIVIC HYBRID,2012,Sedan,Yes,Hybrid,1.5,,141302,4,Variator,Front,4-5,Left wheel,Sky blue,12
17818,45706018,30734,1405,BMW,335,2009,Cabriolet,Yes,Petrol,3.0,Turbo,59700,6,Tiptronic,Rear,2-3,Left wheel,Black,7
17819,45810396,26594,1079,CHEVROLET,ORLANDO,2018,Jeep,Yes,LPG,2.0,,140070,4,Automatic,Front,4-5,Left wheel,Grey,4
17820,45773284,862,259,CHEVROLET,VOLT,2014,Jeep,Yes,Hybrid,1.4,,133195,4,Automatic,Front,4-5,Left wheel,Black,0
17821,45743608,7150,0,NISSAN,TIIDA,2005,Hatchback,No,Petrol,1.5,,0,4,Variator,Front,4-5,Right-hand drive,Black,6
17822,45042048,18817,0,HYUNDAI,SONATA,2013,Sedan,Yes,Petrol,2.0,,92479,4,Tiptronic,Front,4-5,Left wheel,Blue,10
17823,45800506,21950,0,TOYOTA,PRIUS,2014,Hatchback,No,Hybrid,1.8,,107000,4,Variator,Front,4-5,Left wheel,Carnelian red,12
17824,45766048,220,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,,95987,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17825,45730203,25889,528,HYUNDAI,ELANTRA,2014,Sedan,Yes,Petrol,1.6,,131000,4,Automatic,Front,4-5,Left wheel,White,4
17826,45798064,14069,687,HYUNDAI,ELANTRA,2010,Sedan,Yes,Petrol,1.6,,100403,4,Automatic,Front,4-5,Left wheel,White,4
17827,45789971,9252,961,KIA,SPORTAGE,2009,Jeep,Yes,Diesel,2.0,,53986,4,Automatic,Front,4-5,Left wheel,White,4
17828,43347134,8781,0,FORD,ESCAPE,2001,Jeep,Yes,Petrol,3.0,Turbo,199283,6,Automatic,Front-Rear,4-5,Left wheel,Golden,6
17829,45768717,2100,0,NISSAN,MARCH,2002,Sedan,No,Petrol,1.2,,140000,2,Automatic,Front,4-5,Right-hand drive,Sky blue,0
17830,45649805,7997,1850,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,,244731,6,Automatic,Front,4-5,Left wheel,Black,12
17831,45789994,6611,1282,KIA,SPORTAGE,2007,Jeep,Yes,Diesel,2.0,,142654,4,Automatic,Front,4-5,Left wheel,Silver,4
17832,45765035,470,800,MAZDA,CX-7,2011,Jeep,Yes,Petrol,2.3,,184576,4,Automatic,Front-Rear,4-5,Left wheel,Black,12
17833,45769756,314,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,,149486,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
17834,45651850,5018,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,,167222,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17835,45771227,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,Yes,Diesel,3.5,,77205,6,Automatic,Rear,4-5,Left wheel,Grey,12
17836,45797838,18826,583,HYUNDAI,ELANTRA,2011,Sedan,Yes,Petrol,1.6,,87210,4,Automatic,Front,4-5,Left wheel,Silver,4
17837,45796236,9095,0,BMW,528,2000,Sedan,Yes,Petrol,2.8,,333000,6,Tiptronic,Rear,4-5,Left wheel,Blue,8
17838,45641974,3136,781,TOYOTA,CAMRY,2012,Sedan,Yes,Hybrid,2.5,,159379,4,Automatic,Front,4-5,Left wheel,White,12
17839,45791559,3000,0,VOLKSWAGEN,POLO,1995,Sedan,No,Petrol,1.4,,0,4,Manual,Front,2-3,Left wheel,Blue,2
17840,45761811,14113,0,HONDA,INSIGHT,2009,Hatchback,No,Hybrid,1.3,,111000,4,Tiptronic,Front,4-5,Left wheel,Silver,6
17841,45731141,31349,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,,152469,4,Automatic,Front,4-5,Left wheel,Black,4
17842,45768666,16935,353,LEXUS,CT 200H,2015,Hatchback,Yes,Hybrid,1.8,,94949,4,Automatic,Front,4-5,Left wheel,White,0
17843,45773761,392,394,TOYOTA,CAMRY,2014,Coupe,Yes,Hybrid,2.5,,374808,4,Automatic,Front,4-5,Left wheel,White,12
17844,45315028,27284,259,CHEVROLET,VOLT,2014,Sedan,No,Plug-in Hybrid,1.4,,121000,4,Tiptronic,Front,4-5,Left wheel,White,10
17845,45769893,16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,,119379,6,Automatic,Front-Rear,4-5,Left wheel,Silver,12
17846,45518665,29793,0,BMW,Z4 3.0 SI,2007,Coupe,Yes,Petrol,3.0,,210000,6,Tiptronic,Rear,2-3,Left wheel,Silver,6
17847,45769003,18817,0,TOYOTA,COROLLA,2012,Sedan,No,LPG,1.8,,127000,4,Automatic,Front,4-5,Left wheel,White,6
17848,45651276,941,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,,232357,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17849,45694708,21953,0,HONDA,CIVIC HYBRID,2014,Sedan,No,Hybrid,1.5,,140000,4,Automatic,Front,4-5,Left wheel,Grey,12
17850,45749253,30,0,HONDA,FIT,2010,Hatchback,No,Petrol,1.3,,10000,4,Automatic,Front,4-5,Right-hand drive,Silver,4
17851,45789855,9722,1675,FORD,TRANSIT,2004,Microbus,No,Diesel,2.0,,200000,4,Manual,Front,2-3,Left wheel,White,0
17852,45730739,40926,730,SSANGYONG,ACTYON,2016,Jeep,Yes,Diesel,1.6,,46916,4,Automatic,Front,4-5,Left wheel,Silver,4
17853,45652367,627,650,VOLKSWAGEN,JETTA,2016,Sedan,Yes,Petrol,1.4,,78829,4,Automatic,Front,4-5,Left wheel,White,12
17854,45797785,16935,650,VOLKSWAGEN,JETTA 1.4 TURBO,2016,Sedan,No,Petrol,1.4,Turbo,97000,4,Tiptronic,Front,4-5,Left wheel,Black,8
17855,45646562,1333,1053,LEXUS,ES 350,2014,Sedan,Yes,Petrol,3.5,,179358,6,Automatic,Front,4-5,Left wheel,Red,12
17856,45801022,5331,0,SUBARU,FORESTER,2001,Universal,No,Petrol,2.0,Turbo,0,4,Automatic,Front-Rear,4-5,Right-hand drive,Silver,2
17857,45684282,13485,0,TOYOTA,AQUA,2012,Sedan,No,Hybrid,1.5,,147431,3,Tiptronic,Front,4-5,Right-hand drive,White,5
17858,44832891,37476,1017,TOYOTA,CHR,2017,Jeep,No,Petrol,2.0,,36099,4,Automatic,Front,4-5,Left wheel,Silver,10
17859,45733598,70678,1079,HYUNDAI,SONATA,2018,Sedan,Yes,Petrol,2.0,,34704,4,Automatic,Front,4-5,Left wheel,Grey,4
17860,45756707,392,994,HONDA,CIVIC,2008,Sedan,Yes,Petrol,1.8,,233728,4,Automatic,Front,4-5,Left wheel,Silver,12
17861,45640538,8781,431,FORD,FUSION,2016,Sedan,Yes,Hybrid,2.0,,194974,4,Automatic,Front,4-5,Left wheel,Black,0
17862,45810229,21012,738,CHEVROLET,CRUZE,2017,Hatchback,No,Petrol,1.4,Turbo,66000,4,Tiptronic,Front,4-5,Left wheel,Silver,8
17863,45797708,19416,583,HYUNDAI,ELANTRA,2011,Sedan,Yes,Petrol,1.6,,120581,4,Automatic,Front,4-5,Left wheel,Silver,4
17864,45794573,1882,3112,HONDA,FIT,2001,Hatchback,No,Petrol,1.3,,0,6,Automatic,Front,4-5,Right-hand drive,White,4
17865,45758945,14113,986,TOYOTA,CAMRY,2010,Sedan,Yes,Hybrid,2.4,,80000,4,Tiptronic,Front,4-5,Left wheel,Silver,7
17866,45654595,34811,690,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,,0,6,Automatic,Front,4-5,Left wheel,Grey,12
17867,45798044,18817,0,HYUNDAI,ELANTRA,2012,Sedan,Yes,Petrol,1.8,,81250,4,Automatic,Front,4-5,Left wheel,Silver,12
17868,43720197,150533,0,JAGUAR,F-TYPE R,2015,Sedan,Yes,Petrol,5.0,Turbo,31000,8,Tiptronic,Rear,2-3,Left wheel,Orange,6
17869,45404481,31361,0,BUICK,ENCORE,2016,Jeep,Yes,Petrol,1.4,,24000,4,Automatic,Front,4-5,Left wheel,White,0
17870,45772363,54568,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,,255406,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
17871,45489486,314,831,FORD,TRANSIT,2011,Microbus,No,Diesel,2.4,,164000,4,Manual,Front-Rear,4-5,Left wheel,White,2
17872,45797512,40983,934,HYUNDAI,H1,2015,Universal,Yes,Diesel,2.5,,112718,4,Automatic,Front,4-5,Left wheel,Silver,4
17873,45771312,470,1053,MERCEDES-BENZ,C 300,2014,Sedan,Yes,Petrol,3.5,,189800,6,Automatic,Front-Rear,4-5,Left wheel,Red,12
17874,45746671,17562,0,TOYOTA,PRIUS,2010,Hatchback,No,Hybrid,1.8,,71000,4,Variator,Front,4-5,Left wheel,Grey,12
17875,45587656,8154,0,HONDA,CIVIC,2004,Sedan,No,CNG,1.7,,135000,4,Variator,Front,4-5,Right-hand drive,White,2
17876,45769880,4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,,128202,6,Automatic,Rear,4-5,Left wheel,Black,12
17877,45625976,784,1301,BMW,X5,2014,Sedan,Yes,Petrol,4.4,,247877,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
17878,45803025,33243,765,HYUNDAI,SANTA FE,2015,Jeep,Yes,Diesel,2.0,,175126,4,Automatic,Front,4-5,Left wheel,Black,4
17879,41860792,28225,0,KIA,OPTIMA,2014,Sedan,Yes,Hybrid,2.4,,43000,6,Automatic,Front,4-5,Left wheel,White,4
17880,45655740,470,1292,AUDI,Q5,2016,Jeep,Yes,Diesel,3.0,,29501,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17881,45769126,941,1935,TOYOTA,TUNDRA,2016,Jeep,Yes,Petrol,4.6,,254805,8,Automatic,Front-Rear,4-5,Left wheel,White,12
17882,45773838,2274,862,TOYOTA,CAMRY,2011,Sedan,Yes,Petrol,2.5,,190698,4,Automatic,Front,4-5,Left wheel,Grey,12
17883,45657102,7213,746,TOYOTA,PRIUS,2009,Sedan,No,Hybrid,1.5,,271256,4,Automatic,Front,4-5,Left wheel,Grey,8
17884,45785875,9095,0,TOYOTA,IST,2004,Sedan,No,Petrol,1.3,,151000,4,Automatic,Front,4-5,Right-hand drive,White,2
17885,45766199,4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,,128202,6,Automatic,Rear,4-5,Left wheel,Black,12
17886,45777528,3763,0,OPEL,ASTRA,1994,Goods wagon,No,Petrol,1.4,,21000,4,Manual,Front,4-5,Left wheel,Red,4
17887,45815072,20071,934,TOYOTA,CAMRY,2015,Sedan,Yes,Petrol,2.5,,86357,4,Automatic,Front,4-5,Left wheel,Blue,12
17888,45801598,20149,583,HYUNDAI,ELANTRA,2011,Sedan,Yes,Petrol,1.6,,136292,4,Automatic,Front,4-5,Left wheel,White,4
17889,45790273,11917,0,SUBARU,FORESTER L.L.BEAN,2004,Jeep,Yes,CNG,2.5,,220000,4,Automatic,Front-Rear,4-5,Left wheel,Green,5
17890,45797116,22549,629,HYUNDAI,ELANTRA,2015,Sedan,Yes,Diesel,1.6,,110000,4,Automatic,Front,4-5,Left wheel,Silver,4
17891,44881895,17249,900,HYUNDAI,SONATA SE,2015,Sedan,No,Petrol,2.4,,84000,4,Tiptronic,Front,4-5,Left wheel,Silver,12
17892,45524446,9408,843,TOYOTA,PRIUS,2008,Hatchback,No,Hybrid,1.5,,200000,4,Automatic,Front,4-5,Left wheel,Grey,8
17893,45756187,15681,0,FORD,TRANSIT,2003,Microbus,No,Diesel,2.4,Turbo,250000,4,Manual,Rear,4-5,Left wheel,White,2
17894,45786757,20385,584,HYUNDAI,ELANTRA,2014,Sedan,Yes,Petrol,1.8,,179200,4,Tiptronic,Front,4-5,Left wheel,Black,12
17895,45813747,12544,751,KIA,OPTIMA,2013,Sedan,Yes,Hybrid,2.4,,110898,4,Automatic,Front,4-5,Left wheel,Black,12
17896,45787078,20385,0,FORD,TRANSIT,2007,Microbus,No,Diesel,2.4,,0,2,Manual,Front,4-5,Left wheel,Silver,0
17897,45803504,12544,765,HYUNDAI,SONATA,2015,Sedan,Yes,LPG,2.0,,472279,4,Automatic,Front,4-5,Left wheel,Orange,4
17898,45755584,706,1194,TOYOTA,TACOMA,2013,Pickup,Yes,Petrol,4.0,,141008,6,Automatic,Rear,4-5,Left wheel,Blue,0
17899,45490601,31361,934,MAZDA,MAZDA 6,2015,Sedan,Yes,Petrol,2.5,,174000,4,Tiptronic,Front,4-5,Left wheel,White,12
17900,45760786,14113,586,TOYOTA,PRIUS,2012,Hatchback,No,Hybrid,1.8,,228751,4,Automatic,Front,4-5,Left wheel,Black,12
17901,45801969,10976,0,BMW,M5,2004,Coupe,No,Petrol,2.5,,111111,6,Manual,Rear,2-3,Left wheel,White,12
17902,44658903,7000,0,MERCEDES-BENZ,S 500 67,1999,Sedan,Yes,CNG,3.2,,6789,6,Tiptronic,Rear,4-5,Left wheel,Blue,10
17903,45809834,20698,917,AUDI,Q7,2013,Jeep,Yes,Diesel,3.0,,194342,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17904,45764913,46728,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,,260771,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
17905,45788974,4704,0,OPEL,ASTRA,1998,Sedan,No,Petrol,1.6,,333333,4,Manual,Front,4-5,Left wheel,Grey,0
17906,45125551,25716,474,CHEVROLET,VOLT,2013,Hatchback,Yes,Plug-in Hybrid,1.4,,91000,4,Variator,Front,4-5,Left wheel,Grey,10
17907,45727430,20438,642,SSANGYONG,KORANDO,2012,Jeep,Yes,Diesel,2.0,,175346,4,Automatic,Front,4-5,Left wheel,White,4
17908,45787028,25716,0,KIA,SPORTAGE,2012,Jeep,No,Petrol,2.4,,136000,4,Tiptronic,Front-Rear,4-5,Left wheel,Grey,10
17909,45768035,5488,0,MERCEDES-BENZ,200,2000,Sedan,No,CNG,2.0,,0,4,Manual,Rear,4-5,Left wheel,Black,2
17910,45796824,30326,777,HYUNDAI,H1,2014,Universal,Yes,Diesel,2.5,,245603,4,Automatic,Front,4-5,Left wheel,Black,4
17911,45813120,2000,0,AUDI,A4,2000,Hatchback,No,Petrol,2.8,,1000,5,Automatic,Front,4-5,Left wheel,Pink,3
17912,45812335,470,751,CHEVROLET,CAPTIVA,2013,Jeep,Yes,Petrol,2.4,,236267,4,Automatic,Front,4-5,Left wheel,Grey,12
17913,45796146,8781,0,SUZUKI,SWIFT,2009,Sedan,No,Petrol,1.3,,150000,4,Automatic,Front,4-5,Right-hand drive,Black,12
17914,45655041,8938,1203,PORSCHE,CAYENNE,2011,Jeep,Yes,Hybrid,3.6,,112742,6,Automatic,Front-Rear,4-5,Left wheel,Blue,12
17915,45599937,5018,490,HONDA,INSIGHT,2011,Hatchback,No,Hybrid,1.3,,195703,4,Tiptronic,Front,4-5,Left wheel,Grey,6
17916,45796972,9408,1236,HONDA,FIT ARIA,2011,Hatchback,Yes,Hybrid,1.3,,121000,4,Automatic,Front,4-5,Right-hand drive,Silver,2
17917,45796183,17249,0,MAZDA,CX-7,2010,Jeep,No,Petrol,2.5,,273600,4,Tiptronic,Front,4-5,Left wheel,Black,8
17918,45802952,17249,0,TOYOTA,RAV 4,2003,Jeep,No,Petrol,2.0,,126400,4,Automatic,Front-Rear,4-5,Left wheel,Silver,4
17919,45638934,3293,530,NISSAN,JUKE,2013,Jeep,Yes,Petrol,1.6,,153888,4,Automatic,Front-Rear,4-5,Left wheel,White,0
17920,45802236,36899,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,,90132,4,Automatic,Front,4-5,Left wheel,Silver,4
17921,45732907,7527,642,HYUNDAI,SONATA,2012,Sedan,Yes,LPG,2.0,,453075,4,Automatic,Front,4-5,Left wheel,Silver,4
17922,45730648,30887,629,HYUNDAI,ELANTRA,2015,Sedan,Yes,Diesel,1.6,,51966,4,Automatic,Front,4-5,Left wheel,Silver,4
17923,45776805,9408,988,TOYOTA,PRIUS,2007,Hatchback,No,Hybrid,1.5,,194098,4,Automatic,Front,4-5,Left wheel,Blue,0
17924,45770647,7840,0,OPEL,VECTRA,2000,Hatchback,No,CNG,1.8,,268000,4,Manual,Front,4-5,Left wheel,Silver,4
17925,45661414,188,1172,LEXUS,RX 450,2011,Jeep,Yes,Hybrid,3.5,,101816,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17926,45815015,470,781,TOYOTA,CAMRY,2012,Sedan,Yes,Petrol,2.5,,349603,4,Automatic,Front,4-5,Left wheel,Black,12
17927,44985145,3000,0,HYUNDAI,GETZ,2008,Sedan,No,Petrol,1.4,,180000,4,Automatic,Front,4-5,Left wheel,Silver,0
17928,45793647,8781,961,CHEVROLET,CAPTIVA,2009,Jeep,Yes,Diesel,2.0,,54258,4,Automatic,Front,4-5,Left wheel,White,4
17929,45285160,17876,0,HONDA,CR-V,2006,Jeep,Yes,Petrol,2.4,,127000,4,Automatic,Front-Rear,4-5,Left wheel,Black,8
17930,45763747,54568,1363,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,,255406,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
17931,45764448,125,1750,TOYOTA,HIGHLANDER,2008,Sedan,Yes,Hybrid,3.3,,287274,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17932,45729574,29094,831,HYUNDAI,ELANTRA,2017,Sedan,Yes,Petrol,1.6,,84000,4,Automatic,Front,4-5,Left wheel,White,4
17933,44851403,17876,0,OPEL,INSIGNIA,2011,Sedan,Yes,Petrol,2.0,,180000,4,Tiptronic,Front,4-5,Left wheel,White,4
17934,45700875,16621,585,VOLKSWAGEN,JETTA,2013,Sedan,Yes,Petrol,1.8,,68000,4,Tiptronic,Front,4-5,Left wheel,Silver,10
17935,45770301,5018,1624,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,,109139,6,Automatic,Rear,4-5,Left wheel,Black,12
